2, 28-02-2021 18:39:58, GPU temperature     ,GPU usage           ,FB usage            ,VID usage           ,BUS usage           ,Memory usage        ,Core clock          ,Memory clock        ,Power               ,Fan speed           ,Fan speed 2         ,Fan tachometer      ,Fan tachometer 2    ,Temp limit          ,Power limit         ,Voltage limit       ,No load limit       ,CPU1 temperature    ,CPU2 temperature    ,CPU3 temperature    ,CPU4 temperature    ,CPU5 temperature    ,CPU6 temperature    ,CPU7 temperature    ,CPU8 temperature    ,CPU9 temperature    ,CPU10 temperature   ,CPU11 temperature   ,CPU12 temperature   ,CPU13 temperature   ,CPU14 temperature   ,CPU15 temperature   ,CPU16 temperature   ,CPU17 temperature   ,CPU18 temperature   ,CPU19 temperature   ,CPU20 temperature   ,CPU temperature     ,CPU1 usage          ,CPU2 usage          ,CPU3 usage          ,CPU4 usage          ,CPU5 usage          ,CPU6 usage          ,CPU7 usage          ,CPU8 usage          ,CPU9 usage          ,CPU10 usage         ,CPU11 usage         ,CPU12 usage         ,CPU13 usage         ,CPU14 usage         ,CPU15 usage         ,CPU16 usage         ,CPU17 usage         ,CPU18 usage         ,CPU19 usage         ,CPU20 usage         ,CPU usage           ,RAM usage           ,Framerate           ,Frametime           ,Framerate Min       ,Framerate Avg       ,Framerate Max       ,Framerate 1% Low    ,Framerate 0.1% Low  
80, 28-02-2021 18:41:45,68,99,35,0,7,7617.703,1935,7000.983,96,79,79,2098,2098,0,1,1,0,59,59,58,57,60,60,56,56,61,61,65,65,56,56,57,57,55,55,59,60,66,55.357,38.424,35.345,38.424,39.963,41.502,36.884,38.424,46.121,29.187,26.108,64.594,56.897,23.03,55.357,32.266,41.502,36.884,55.357,24.569,40.81,15900,133.5,8.783,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:41:46,68,99,36,0,7,7617.703,1935,7000.983,98,79,79,2103,2097,0,1,1,0,63,63,55,55,58,58,59,59,56,56,63,64,55,55,56,56,53,53,63,63,63,40.625,43.75,26.563,29.688,26.563,23.438,29.688,25,31.25,34.375,6.25,78.125,45.313,20.313,42.188,12.5,43.75,17.188,35.938,17.188,31.484,15905,136.9,8.787,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:41:47,68,99,37,0,7,7617.703,1920,7000.983,97,79,79,2105,2098,0,1,0,0,58,58,57,57,57,57,58,58,57,57,64,65,57,57,62,62,60,60,59,59,65,39.721,33.376,27.03,33.376,27.03,28.617,33.376,28.617,20.685,36.548,6.409,79.378,25.444,22.272,44.48,28.617,33.376,23.438,39.063,18.75,31.48,15895,130.3,8.761,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:41:48,67,99,35,0,8,7617.703,1920,7000.983,95,79,79,2105,2100,0,1,0,0,60,60,54,54,57,59,60,60,56,56,64,64,55,55,57,57,54,53,58,58,63,50,34.375,31.25,29.688,26.563,25,18.75,32.813,28.125,34.375,7.813,82.813,34.375,4.688,48.438,17.188,40.625,12.754,41.307,12.754,30.684,15897,136,9.786,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:41:49,68,99,33,0,7,7617.703,1935,7000.983,93,79,79,2103,2099,0,1,1,0,61,61,55,55,57,57,58,58,56,56,59,59,56,56,61,61,54,54,55,55,61,39.063,37.5,28.125,42.188,39.063,28.125,34.375,43.75,43.75,34.375,3.125,89.063,48.438,25,51.563,15.625,37.5,28.125,43.75,12.5,36.25,15904,145.3,9.277,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:41:50,68,98,33,0,7,7617.703,1920,7000.983,94,79,79,2103,2100,0,1,0,0,59,59,53,53,54,54,54,54,55,55,65,64,56,56,56,56,52,52,56,56,64,39.063,39.063,34.375,48.438,34.375,31.25,35.938,32.813,26.563,40.625,15.625,71.875,42.188,15.625,56.25,37.5,48.438,29.688,42.188,20.313,37.109,15880,155.2,10.464,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:41:51,68,99,35,0,8,7617.703,1920,7000.983,97,79,79,2101,2100,0,1,0,0,57,57,57,58,56,56,57,57,56,56,62,63,55,55,56,56,53,53,55,55,63,57.813,37.5,35.938,34.375,26.563,35.938,39.063,37.5,34.375,39.063,15.625,81.25,37.5,20.313,51.563,26.563,43.75,21.875,42.188,25,37.188,15861,143.2,9.05,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:41:52,68,99,34,0,7,7617.703,1920,7000.983,98,79,79,2101,2103,0,1,0,0,56,56,56,56,58,58,61,61,56,56,64,64,56,56,56,56,53,53,56,56,64,40.625,32.813,20.313,29.688,31.25,28.125,34.375,20.313,32.813,31.25,15.625,75,39.063,18.75,42.188,29.688,37.5,25,51.563,34.375,33.516,15849,143.8,8.129,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:41:53,68,98,34,0,8,7617.703,1920,7000.983,95,79,79,2101,2104,0,1,0,0,60,60,55,55,57,57,57,57,55,55,64,64,60,60,57,57,58,58,55,55,64,50.739,23.03,41.502,41.502,26.108,32.266,24.569,43.042,39.963,29.187,12.254,87.685,44.581,27.648,47.66,23.03,47.66,18.411,46.121,21.49,36.422,15834,142.7,8.622,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:41:54,68,99,34,0,7,7617.703,1920,7000.983,96,79,79,2104,2107,0,1,0,0,59,59,53,53,56,56,60,60,56,56,63,63,56,56,56,56,53,53,58,59,65,57.813,40.625,40.625,37.5,37.5,43.75,42.188,34.375,40.625,35.938,10.938,87.5,51.563,21.875,54.688,17.188,53.125,15.625,46.875,25,39.766,15813,141.6,9.121,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:41:55,68,99,33,0,8,7617.703,1935,7000.983,99,79,79,2102,2109,0,1,1,0,62,62,59,59,57,57,57,56,57,57,64,64,55,55,56,56,52,52,55,55,64,42.188,40.625,37.5,37.5,28.125,35.938,28.125,28.125,29.688,32.813,14.063,79.688,43.75,26.563,45.313,17.188,50,17.188,40.625,18.75,34.688,15792,142.6,9.387,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:41:56,67,98,30,0,8,7617.703,1935,7000.983,95,79,79,2102,2110,0,1,1,0,60,60,55,55,56,56,56,56,55,55,65,65,54,54,55,55,52,52,53,53,65,62.5,34.375,48.438,31.25,20.313,37.5,35.938,29.688,34.375,31.25,15.625,75,42.188,18.75,46.875,25,42.188,25,48.438,15.625,36.016,15772,125.6,10.187,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:41:57,68,99,31,0,6,7617.703,1920,7000.983,95,79,79,2102,2109,0,1,0,0,55,55,54,54,54,54,54,54,53,53,64,63,59,59,56,56,52,52,56,56,63,48.438,45.313,39.063,26.563,31.25,35.938,25,29.688,21.875,34.375,7.813,79.688,48.438,12.5,53.125,25,53.125,17.188,37.5,17.188,34.453,15754,118.2,12.417,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:41:58,68,99,31,0,8,7617.703,1935,7000.983,95,79,79,2105,2108,0,1,1,0,58,58,60,60,58,58,58,57,56,56,64,64,55,55,56,56,54,54,54,54,64,48.438,29.688,34.375,26.563,21.875,25,34.375,18.75,26.563,26.563,7.813,84.375,37.5,10.938,29.688,23.438,42.188,14.063,32.813,18.75,29.688,15728,114.3,10.486,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:41:59,68,99,32,0,7,7617.703,1935,7000.983,100,79,79,2109,2107,0,1,1,0,57,57,55,55,62,62,58,58,57,56,59,59,62,62,56,56,52,52,55,55,62,61.929,34.962,34.962,28.617,41.307,30.203,36.548,22.272,22.272,38.135,3.236,93.655,39.721,12.754,41.307,12.754,37.5,17.188,34.375,21.875,33.278,15704,116.2,11.972,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:00,68,99,31,0,7,7617.703,1920,7000.983,101,79,79,2109,2110,0,1,0,0,60,60,57,57,60,60,58,58,56,56,65,65,55,55,57,57,53,53,54,54,66,61.515,43.042,43.042,39.963,38.424,38.424,33.805,41.502,24.569,44.581,7.635,84.606,56.897,15.333,52.278,35.345,46.875,21.875,51.563,17.188,39.923,15690,121.7,10.435,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:01,68,99,31,0,7,7617.703,1920,7000.983,103,79,79,2112,2108,0,1,0,0,60,60,53,53,55,55,61,61,55,55,66,64,61,61,56,56,52,52,59,59,64,48.438,35.938,34.375,29.688,28.125,31.25,17.188,29.688,29.688,40.625,7.813,90.625,45.313,20.313,40.625,20.313,37.5,15.625,37.5,23.438,33.203,15674,122.4,9.508,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:02,68,99,32,0,7,7617.703,1920,7000.983,95,79,79,2110,2108,0,1,0,0,57,57,60,60,59,59,57,57,57,57,63,63,59,59,62,62,54,54,58,59,62,53.125,35.938,42.188,21.875,28.125,28.125,20.313,25,17.188,28.125,9.375,79.688,39.063,9.375,39.063,25,35.938,9.375,40.625,10.938,29.922,15677,121.4,11.084,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:03,68,99,32,0,7,7617.703,1920,7000.983,96,79,79,2107,2110,0,1,0,0,58,58,56,56,56,56,57,57,57,57,64,64,56,56,57,57,54,54,57,57,64,52.411,47.652,38.135,36.548,30.203,42.893,27.03,39.721,30.203,41.307,4.822,87.31,44.48,20.685,42.893,20.685,49.239,17.513,50.825,11.168,36.786,15676,120.1,9.63,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:04,67,99,30,0,7,7617.703,1935,7000.983,92,79,79,2107,2110,0,1,1,0,62,62,57,57,58,58,59,59,56,56,64,65,56,56,58,58,57,57,55,55,65,60.938,39.063,43.75,34.375,29.688,26.563,39.063,35.938,35.938,35.938,6.25,85.938,42.188,17.188,46.875,18.75,43.75,25,40.625,15.625,36.172,15678,112.9,10.432,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:05,68,99,31,0,7,7617.703,1935,7000.983,97,79,79,2106,2110,0,1,1,0,56,56,54,54,62,62,60,61,55,55,65,64,55,55,56,56,54,54,54,54,64,46.121,38.424,43.042,38.424,30.727,27.648,29.187,39.963,26.108,32.266,15.333,81.527,46.121,18.411,43.042,24.569,43.042,23.03,39.963,23.03,35.499,15682,126.8,10.014,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:06,66,96,27,0,11,7617.703,1935,7000.983,89,79,79,2106,2108,0,0,1,0,57,57,58,58,61,61,59,59,56,56,58,58,58,58,58,58,55,55,55,55,61,60.938,42.188,46.875,35.938,26.563,31.25,40.625,25,34.375,25,14.063,87.5,48.438,17.188,43.75,31.25,42.188,21.875,46.875,18.75,37.031,15728,109.9,17.724,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:07,67,95,28,0,11,7617.703,1935,7000.983,90,79,79,2109,2111,0,0,1,0,58,58,58,58,54,54,59,59,55,55,62,62,57,57,58,58,53,53,59,59,62,54.688,31.25,35.938,39.063,28.125,29.688,34.375,40.625,34.375,34.375,6.25,93.75,35.938,20.313,46.875,23.438,43.75,28.125,42.188,32.813,36.797,15733,98.5,15.555,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:08,66,97,28,0,11,7617.703,1935,7000.983,86,79,79,2107,2109,0,0,1,0,57,57,55,55,56,56,57,57,55,55,64,64,55,55,56,56,52,52,59,59,63,48.438,28.125,35.938,29.688,26.563,26.563,31.25,23.438,25,32.813,7.813,82.813,40.625,21.875,45.313,29.688,39.063,20.313,37.5,17.188,32.5,15736,98.5,14.841,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:09,66,95,27,0,12,7617.703,1935,7000.983,99,79,79,2107,2107,0,1,1,0,58,58,51,51,53,54,55,55,58,58,59,59,56,56,56,56,58,58,60,60,60,53.125,32.813,31.25,35.938,34.375,37.5,32.813,34.375,29.688,29.688,12.5,78.125,50,21.875,39.063,26.563,37.5,29.688,39.063,20.313,35.313,15741,102.7,15.283,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:10,67,94,29,0,9,7617.703,1935,7000.983,99,79,79,2107,2108,0,1,1,0,59,59,56,56,56,57,56,56,55,55,64,64,56,56,57,57,55,55,54,53,63,45.313,37.5,32.813,40.625,35.938,23.438,26.563,29.688,29.688,37.5,14.063,79.688,40.625,15.625,46.875,20.313,40.625,17.188,42.188,18.75,33.75,15738,123.5,20.817,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:11,68,99,32,0,7,7617.703,1920,7000.983,96,79,79,2107,2108,0,1,0,0,55,55,58,58,54,54,60,60,55,55,63,63,60,60,57,57,52,52,58,58,64,34.375,34.375,29.688,12.5,28.125,20.313,23.438,32.813,25,39.063,9.375,85.938,31.25,23.438,40.625,9.375,29.688,25,34.375,20.313,29.453,15737,148.8,8.54,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:12,68,99,34,0,8,7617.703,1935,7000.983,98,79,79,2107,2109,0,1,1,0,55,55,56,56,54,54,54,54,59,59,63,63,55,55,56,56,52,52,58,58,64,41.307,42.893,39.721,39.721,31.789,42.893,27.03,36.548,31.789,38.135,11.168,85.723,46.066,25.444,63.515,14.34,55.584,19.099,42.893,23.858,37.976,15736,147.1,13.81,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:13,68,99,35,0,8,7617.703,1920,7000.983,99,79,79,2110,2109,0,1,0,0,61,61,53,53,56,56,55,55,56,56,63,63,55,55,57,57,53,53,58,58,63,46.875,31.25,32.813,34.375,26.563,26.563,32.813,25,25,39.063,9.375,84.375,34.375,7.813,42.188,15.625,43.75,23.438,46.875,17.188,32.266,15731,138.2,8.875,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:14,68,99,36,0,7,7617.703,1920,7000.983,97,79,79,2110,2108,0,1,0,0,60,60,53,53,54,54,54,54,56,56,58,58,62,62,57,57,53,53,56,56,62,56.25,23.438,28.125,29.688,17.188,25,28.125,21.875,23.438,26.563,6.25,82.813,29.688,18.75,40.625,17.188,37.5,9.375,34.375,14.063,28.516,15726,132,9.92,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:15,68,99,36,0,7,7617.703,1935,7000.983,101,79,79,2111,2108,0,1,1,0,59,59,55,55,58,58,58,58,57,57,65,66,57,57,56,56,62,62,57,57,66,42.188,35.938,34.375,42.188,39.063,28.125,31.25,20.313,26.563,42.188,21.875,70.313,39.063,10.938,53.125,20.313,45.313,28.125,43.75,21.875,34.844,15732,139.6,10.904,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:16,68,99,37,0,7,7617.703,1935,7000.983,98,79,79,2111,2111,0,1,1,0,61,61,54,54,55,55,56,56,56,56,62,62,54,54,56,57,53,53,59,59,63,50,23.438,28.125,35.938,32.813,32.813,45.313,28.125,29.688,32.813,12.5,85.938,35.938,12.5,43.75,10.938,34.375,17.188,34.375,9.375,31.797,15737,132.3,8.807,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:17,68,99,35,0,8,7617.703,1920,7000.983,95,79,79,2112,2113,0,1,0,0,56,56,57,57,57,57,59,59,56,55,63,63,55,55,56,56,52,52,54,54,63,56.25,35.938,42.188,23.438,34.375,28.125,39.063,31.25,26.563,43.75,9.375,81.25,46.875,12.5,53.125,14.063,43.75,17.188,40.625,14.063,34.688,15737,129.8,9.994,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:18,68,99,35,0,8,7617.703,1935,7000.983,98,79,79,2113,2115,0,1,1,0,61,61,58,58,62,62,58,58,58,57,61,61,56,56,58,58,62,62,56,56,62,54.688,31.25,32.813,31.25,32.813,31.25,26.563,28.125,29.688,25,7.813,85.938,43.75,21.875,42.188,20.313,34.375,20.313,35.938,17.188,32.656,15742,135.5,8.888,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:19,68,99,32,0,6,7617.703,1920,7000.983,99,79,79,2114,2114,0,1,0,0,59,59,61,61,58,58,58,58,56,56,65,65,58,58,58,57,53,53,54,54,65,46.121,49.2,49.2,43.042,38.424,32.266,36.884,36.884,32.266,44.581,9.175,84.606,50.739,15.333,53.818,15.333,53.818,16.872,55.357,21.49,39.27,15738,126.4,10.016,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:20,68,98,36,0,6,7617.703,1920,7000.983,101,79,79,2117,2112,0,1,0,0,56,56,56,56,63,63,60,60,61,61,63,63,54,54,56,56,58,58,54,54,63,59.375,39.063,31.25,25,29.688,20.313,25,18.75,37.5,26.563,10.938,81.25,42.188,20.313,43.75,14.063,40.625,14.063,35.938,10.938,31.328,15747,123.9,10.582,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:21,68,99,35,0,7,7617.703,1920,7000.983,96,79,79,2118,2114,0,1,0,0,55,55,53,53,54,54,59,59,56,56,64,64,55,55,57,57,52,51,57,57,63,53.997,34.962,33.376,36.548,30.203,38.135,33.376,33.376,30.203,28.617,7.995,77.792,46.066,20.685,55.584,12.754,44.48,17.513,47.652,14.34,34.883,15746,130.6,9.079,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:22,68,99,35,0,6,7617.703,1920,7000.983,94,79,79,2111,2115,0,1,1,0,57,57,54,54,56,56,57,57,55,55,64,64,56,56,57,57,53,53,54,54,64,55.357,38.424,32.266,44.581,32.266,30.727,29.187,29.187,29.187,30.727,10.714,84.606,49.2,15.333,50.739,18.411,35.345,24.569,44.581,13.793,34.96,15730,150.4,8.02,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:23,68,99,35,0,6,7617.703,1935,7000.983,100,79,79,2113,2116,0,1,1,0,59,59,51,51,57,57,54,54,54,54,63,63,53,53,55,55,52,52,53,53,63,50.825,30.203,25.444,20.685,22.272,27.03,20.685,20.685,28.617,38.135,6.409,76.206,33.376,25.444,41.307,15.926,28.617,14.34,33.376,20.685,29.013,15728,160,7.686,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:24,68,98,33,0,7,7617.703,1935,7000.983,101,79,79,2111,2116,0,1,1,0,61,61,56,56,59,59,58,58,61,61,63,63,56,56,57,56,53,53,55,55,63,50,40.625,30.727,35.345,32.266,33.805,27.648,33.805,27.648,35.345,9.175,79.988,47.66,21.49,49.2,23.03,46.121,12.254,50.739,16.872,35.187,15728,158.4,10.231,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:25,68,99,32,0,7,7617.703,1935,7000.983,94,79,79,2111,2118,0,1,1,0,58,58,57,57,57,57,56,56,57,57,64,65,56,56,57,57,54,54,56,56,65,59.375,45.313,38.135,30.203,38.135,31.789,36.548,27.03,27.03,27.03,6.409,85.723,42.893,12.754,47.652,7.995,47.652,9.581,46.066,14.34,34.083,15729,121.8,9.843,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:26,68,99,31,0,6,7617.703,1935,7000.983,98,79,79,2114,2117,0,1,1,0,56,56,58,58,58,58,58,58,58,60,64,65,57,57,56,56,53,53,56,56,65,56.25,32.813,32.813,17.188,31.25,23.438,29.688,25,25,29.688,3.125,81.25,42.188,12.5,50,6.25,35.938,20.313,39.063,12.5,30.313,15733,113,10.586,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:27,67,99,30,0,7,7617.703,1935,7000.983,97,79,79,2117,2114,0,1,1,0,54,54,57,57,54,54,58,58,55,55,56,56,53,53,63,63,53,53,57,57,63,46.875,18.75,32.813,26.563,29.688,28.125,31.25,26.563,34.375,17.188,3.125,85.938,37.5,25,42.188,10.938,32.813,12.5,40.625,26.563,30.469,15725,110.7,10.647,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:28,68,99,30,0,8,7617.703,1935,7000.983,99,79,79,2120,2113,0,1,1,0,62,62,60,60,61,61,62,62,58,58,68,68,60,60,65,65,63,63,58,58,68,47.66,38.424,47.66,35.345,27.648,33.805,39.963,29.187,35.345,41.502,7.635,72.291,55.357,18.411,58.436,15.333,39.963,32.266,43.042,21.49,37.038,15726,120,10.07,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:29,68,99,31,0,7,7617.703,1935,7000.983,96,79,79,2116,2110,0,1,1,0,57,57,54,54,56,56,59,59,57,57,60,60,62,64,57,57,62,62,60,60,64,42.893,41.307,46.066,41.307,28.617,31.789,28.617,28.617,28.617,36.548,19.099,76.206,53.997,17.513,47.652,19.099,49.239,22.272,46.066,22.272,36.39,15722,138.7,10.237,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:30,68,99,31,0,6,7617.703,1935,7000.983,96,79,79,2115,2113,0,1,1,0,55,54,58,58,53,53,57,57,53,53,63,63,53,53,56,56,56,56,55,55,63,50,32.813,40.625,39.063,32.813,26.563,26.563,26.563,34.375,29.688,10.938,79.688,42.188,28.125,42.188,15.625,43.75,10.938,43.75,21.875,33.906,15728,124,9.345,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:31,68,99,32,0,6,7617.703,1935,7000.983,103,79,79,2118,2114,0,1,0,0,54,54,51,51,61,61,54,54,54,54,66,64,53,53,55,55,53,53,55,55,64,43.042,24.569,32.266,23.03,21.49,19.951,18.411,26.108,18.411,24.569,12.254,72.291,38.424,13.793,36.884,12.254,30.727,18.411,26.108,29.187,27.109,15731,119.8,9.33,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:32,68,99,32,0,6,7617.703,1935,7000.983,101,79,79,2114,2114,0,1,1,0,54,54,58,58,55,55,56,56,55,55,63,64,54,53,55,55,52,52,53,53,64,50.825,34.962,19.099,20.685,28.617,23.858,14.34,28.617,25.444,33.376,4.822,84.137,49.239,12.754,42.893,14.34,33.376,15.926,39.721,19.099,29.806,15739,120.3,9.74,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:33,67,99,32,0,6,7617.703,1935,7000.983,99,79,79,2117,2116,0,1,1,0,55,55,54,54,59,59,53,53,55,55,65,65,53,53,55,55,51,51,52,52,65,43.75,25,29.688,21.875,20.313,25,21.875,17.188,23.438,21.875,4.688,84.375,59.375,14.063,35.938,14.063,29.688,28.125,34.375,17.188,28.594,15729,120,10.332,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:34,68,99,29,0,7,7617.703,1935,7000.983,95,79,79,2115,2119,0,1,1,0,59,59,60,60,59,59,62,62,59,59,62,63,57,57,57,57,57,57,57,57,64,40.625,31.25,31.25,31.25,32.813,23.438,37.5,25,31.25,26.563,17.188,67.188,54.688,26.563,48.438,18.75,42.188,20.313,42.188,18.75,33.359,15729,129.1,10.283,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:35,68,99,34,0,8,7617.703,1920,7000.983,96,79,79,2112,2118,0,1,0,0,60,60,61,61,60,60,57,57,57,57,61,61,64,64,58,58,55,55,57,57,64,51.563,39.063,40.625,43.75,37.5,37.5,34.375,40.625,39.063,40.625,14.063,81.25,53.125,25,46.875,28.125,50,28.125,45.313,18.75,39.766,15731,124.2,10.091,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:36,67,99,33,0,8,7617.703,1920,7000.983,97,79,79,2112,2116,0,1,0,0,59,59,59,59,60,60,63,63,58,58,66,66,63,63,60,60,55,55,60,60,66,59.375,42.188,39.063,51.563,35.938,29.688,35.938,35.938,32.813,40.625,12.5,79.688,53.125,21.875,60.938,15.625,46.875,18.75,48.438,31.25,39.609,15731,114.5,11.177,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:37,68,99,32,0,8,7617.703,1935,7000.983,96,79,79,2119,2119,0,1,1,0,62,62,56,56,59,59,59,59,58,58,66,67,56,56,57,57,54,54,58,58,64,67.188,37.5,37.5,31.25,32.813,40.625,35.938,37.5,32.813,37.5,7.813,85.938,53.125,26.563,56.25,31.25,42.188,21.875,48.438,21.875,39.297,15733,124.1,9.729,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:38,68,99,33,0,8,7617.703,1935,7000.983,100,79,79,2119,2119,0,1,1,0,58,58,56,56,61,61,62,62,58,58,64,64,62,62,60,60,55,55,59,59,64,43.75,43.75,39.063,43.75,42.188,43.75,37.5,40.625,32.813,31.25,10.938,84.375,51.563,20.313,56.25,21.875,51.563,25,48.438,17.188,39.297,15734,130.8,11.464,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:39,68,98,35,0,8,7617.703,1920,7000.983,95,79,79,2122,2121,0,1,0,0,58,58,57,57,55,55,56,56,57,57,65,65,55,55,57,57,54,54,54,54,65,51.563,50,32.813,46.875,40.625,39.063,45.313,37.5,42.188,42.188,21.875,73.438,50,34.375,54.688,25,50,26.563,40.625,31.25,41.797,15733,128.7,9.338,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:40,68,99,35,0,7,7617.703,1935,7000.983,102,79,79,2122,2120,0,1,0,0,59,59,60,60,61,61,58,58,57,57,65,64,58,58,59,59,56,56,59,59,65,61.515,46.121,36.884,53.818,32.266,36.884,43.042,33.805,43.042,47.66,3.017,90.764,58.436,12.254,63.054,18.411,63.054,29.187,49.2,30.727,42.657,15731,128.1,9.276,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:41,68,99,34,0,8,7617.703,1935,7000.983,100,79,79,2122,2120,0,1,1,0,60,60,58,58,60,60,63,63,59,59,61,61,67,67,64,64,61,61,61,61,67,49.239,30.203,30.203,36.548,44.48,28.617,44.48,23.858,34.962,39.721,6.409,87.31,47.652,19.099,52.411,23.858,46.066,19.099,36.548,20.685,36.072,15732,147.6,8.733,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
80, 28-02-2021 18:42:42,68,99,34,0,7,7617.703,1920,7000.983,98,79,79,2125,2121,0,1,0,0,57,57,61,61,60,60,58,58,56,56,64,64,63,63,57,57,53,53,59,59,65,39.963,38.424,41.502,33.805,32.266,33.805,29.187,33.805,30.727,43.042,15.333,79.988,47.66,30.727,55.357,15.333,43.042,24.569,50.739,19.951,36.961,15724,145.1,9.141,N/A                 ,N/A                 ,N/A                 ,N/A                 ,N/A                 
